data/l_9_hold/IMG/left_2017_04_13_20_42_19_160.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_160.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_160.jpg,0.2,0,0,5.431108E-06
data/l_9_hold/IMG/center_2017_04_13_20_42_19_244.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_244.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_244.jpg,0,0,0,1.254022E-06
data/l_9_hold/IMG/left_2017_04_13_20_42_19_318.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_318.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_318.jpg,0.2,0,0,4.033275E-06
data/l_9_hold/IMG/right_2017_04_13_20_42_19_392.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_392.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_392.jpg,-0.2,0,0,1.155338E-06
data/l_9_hold/IMG/left_2017_04_13_20_42_19_480.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_480.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_480.jpg,0.2,0,0,3.436847E-06
data/l_9_hold/IMG/right_2017_04_13_20_42_19_553.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_553.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_553.jpg,-0.2,0,0,2.639319E-06
data/l_9_hold/IMG/right_2017_04_13_20_42_19_647.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_647.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_647.jpg,-0.2,0,0,1.446477E-06
data/l_9_hold/IMG/right_2017_04_13_20_42_19_735.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_735.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_735.jpg,-0.2,0,0,2.071618E-07
data/l_9_hold/IMG/left_2017_04_13_20_42_19_884.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_884.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_884.jpg,0.2,0.37062,0,0.3500901
data/l_9_hold/IMG/left_2017_04_13_20_42_19_971.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_19_971.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_19_971.jpg,0.18607017,0.6558241,0,0.9805842
data/l_9_hold/IMG/left_2017_04_13_20_42_20_048.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_048.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_048.jpg,0.15445165,0.8790361,0,1.806222
data/l_9_hold/IMG/center_2017_04_13_20_42_20_101.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_101.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_101.jpg,-0.05947818,1,0,2.526114
data/l_9_hold/IMG/center_2017_04_13_20_42_20_207.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_207.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_207.jpg,-0.0926076,1,0,3.933605
data/l_9_hold/IMG/right_2017_04_13_20_42_20_277.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_277.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_277.jpg,-0.29725089000000005,1,0,4.635088
data/l_9_hold/IMG/center_2017_04_13_20_42_20_345.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_345.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_345.jpg,-0.09725089,1,0,5.331926
data/l_9_hold/IMG/left_2017_04_13_20_42_20_423.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_423.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_423.jpg,0.10960348000000002,1,0,6.254936
data/l_9_hold/IMG/center_2017_04_13_20_42_20_490.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_490.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_490.jpg,-0.06437942,1,0,7.171142
data/l_9_hold/IMG/right_2017_04_13_20_42_20_573.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_573.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_573.jpg,-0.26209464,1,0,8.08008
data/l_9_hold/IMG/right_2017_04_13_20_42_20_647.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_647.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_647.jpg,-0.26209464,1,0,8.981852
data/l_9_hold/IMG/center_2017_04_13_20_42_20_756.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_756.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_756.jpg,-0.09629276,1,0,10.0981
data/l_9_hold/IMG/right_2017_04_13_20_42_20_846.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_846.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_846.jpg,-0.30790090000000003,1,0,11.20318
data/l_9_hold/IMG/right_2017_04_13_20_42_20_948.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_20_948.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_20_948.jpg,-0.3171875,1,0,12.33847
data/l_9_hold/IMG/center_2017_04_13_20_42_21_040.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_040.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_040.jpg,-0.1241524,1,0,13.03733
data/l_9_hold/IMG/left_2017_04_13_20_42_21_132.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_132.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_132.jpg,0.028898900000000005,1,0,14.11027
data/l_9_hold/IMG/center_2017_04_13_20_42_21_208.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_208.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_208.jpg,-0.1974499,1,0,14.91359
data/l_9_hold/IMG/center_2017_04_13_20_42_21_312.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_312.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_312.jpg,-0.2366229,1,0,16.24799
data/l_9_hold/IMG/left_2017_04_13_20_42_21_397.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_397.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_397.jpg,-0.06297169999999996,1,0,17.07017
data/l_9_hold/IMG/center_2017_04_13_20_42_21_496.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_496.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_496.jpg,-0.2722583,1,0,17.89776
data/l_9_hold/IMG/center_2017_04_13_20_42_21_604.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_604.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_604.jpg,-0.2982017,1,0,19.08751
data/l_9_hold/IMG/center_2017_04_13_20_42_21_680.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_680.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_680.jpg,-0.3005233,1,0,19.88272
data/l_9_hold/IMG/center_2017_04_13_20_42_21_750.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_750.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_750.jpg,-0.3005233,1,0,20.67339
data/l_9_hold/IMG/center_2017_04_13_20_42_21_820.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_820.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_820.jpg,-0.2959906,1,0,21.19304
data/l_9_hold/IMG/right_2017_04_13_20_42_21_902.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_902.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_902.jpg,-0.4591392,1,0,22.00379
data/l_9_hold/IMG/center_2017_04_13_20_42_21_984.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_21_984.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_21_984.jpg,-0.2545696,1,0,22.80484
data/l_9_hold/IMG/left_2017_04_13_20_42_22_053.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_053.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_053.jpg,-0.04543039999999998,1,0,23.59598
data/l_9_hold/IMG/center_2017_04_13_20_42_22_139.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_139.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_139.jpg,-0.2267099,1,0,24.37844
data/l_9_hold/IMG/left_2017_04_13_20_42_22_243.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_243.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_243.jpg,0.024071300000000018,1,0,25.35043
data/l_9_hold/IMG/left_2017_04_13_20_42_22_340.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_340.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_340.jpg,0.028640900000000025,1,0,26.30617
data/l_9_hold/IMG/left_2017_04_13_20_42_22_438.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_438.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_438.jpg,0.028640900000000025,1,0,27.24972
data/l_9_hold/IMG/left_2017_04_13_20_42_22_516.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_516.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_516.jpg,0.028640900000000025,1,0,27.99701
data/l_9_hold/IMG/right_2017_04_13_20_42_22_629.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_629.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_629.jpg,-0.3208726,1,0,29.11085
data/l_9_hold/IMG/left_2017_04_13_20_42_22_701.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_701.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_701.jpg,0.15938974,1,0,29.66211
data/l_9_hold/IMG/right_2017_04_13_20_42_22_831.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_831.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_831.jpg,-0.212898,1,0,30.19042
data/l_9_hold/IMG/center_2017_04_13_20_42_22_906.jpg,data/l_9_hold/IMG/left_2017_04_13_20_42_22_906.jpg,data/l_9_hold/IMG/right_2017_04_13_20_42_22_906.jpg,-0.012898,1,0,30.19034
